STITCH,Gene
377,1121
377,2687
377,19360
377,3080
377,9296
377,756
377,6506
377,10771
377,755
377,758
377,7300
377,3415
377,19510
377,4135
377,4692
377,3088
377,3089
377,3090
377,782
377,783
377,781
377,2486
377,7508
377,4282
377,17725
377,4253
377,16132
377,6846
377,3701
377,10886
377,2744
377,5018
377,5663
377,5664
377,11919
377,5662
377,5665
377,5666
377,2565
377,754
377,753
377,2688
377,2689
377,1331
377,1330
377,1080
377,4186
377,1078
377,18485
377,2853
377,2852
377,4215
377,2008
377,4850
377,3704
377,3703
377,9184
377,6053
377,7028
377,749
377,750
377,3061
377,745
377,15742
377,1117
377,751
377,3082
377,4855
377,3086
377,3083
377,4854
377,8422
377,4856
377,4853
377,4859
377,3094
377,12676
377,5051
377,17538
377,2004
377,5808
377,3702
377,3707
377,9188
377,2006
377,6852
377,10354
377,10671
377,1171
377,9193
82,1524
82,16908
82,6118
82,1930
82,2864
82,3789
82,10318
220,1614
220,18384
220,17044
220,2679
220,2677
220,2674
220,2675
220,2672
220,16277
220,743
220,744
220,740
220,8731
220,16132
220,7505
220,7503
220,4252
220,4256
220,8710
220,4255
220,13932
220,12191
220,4188
220,12977
220,2680
220,11115
220,11154
220,4187
220,16313
220,16312
220,8871
220,8872
220,6736
220,7421
220,12629
220,8873
220,7417
220,5066
220,6234
220,17657
220,2635
220,19150
220,8813
220,1524
220,1525
220,17687
220,12657
220,14184
220,874
220,3026
220,12529
220,2659
220,16217
220,1591
220,2070
220,19657
220,1593
220,1589
220,2005
220,4270
220,1592
220,14785
220,1528
220,1527
220,1597
220,2668
220,2667
220,2666
220,2664
220,2663
220,2662
220,10528
220,2534
220,4855
220,3092
220,4857
220,4458
220,1599
220,7131
220,3079
220,10670
220,10671
220,1121
220,754
220,2687
220,19360
220,3080
220,9296
220,756
220,3383
220,6506
220,3022
220,10771
220,755
220,5458
220,4763
220,5456
220,5457
220,758
220,7300
220,3415
220,19510
220,4135
220,5248
220,4692
220,3088
220,3089
220,3090
220,782
220,783
220,781
220,2486
220,7508
220,4282
220,17725
220,4253
220,8422
220,6846
220,1078
220,3701
220,10886
220,2744
220,5018
220,5663
220,5664
220,11919
220,5662
220,5665
220,5666
220,2565
220,15823
220,753
220,2688
220,2689
220,1331
220,1330
220,1080
220,4186
220,17520
220,18485
220,2853
220,2852
220,4215
220,2008
220,4850
220,3704
220,3703
220,9184
220,6053
220,7028
220,14535
220,1834
220,749
220,750
220,3061
220,745
220,15742
220,1117
220,1529
220,751
220,3082
220,3081
220,3086
220,3083
220,4854
220,3078
220,4856
220,4853
220,3806
220,5758
220,4859
220,3094
220,12676
220,5051
220,17538
220,2004
220,5808
220,3702
220,3707
220,9188
220,2006
220,6852
220,10354
220,1267
220,1171
220,9193
544,3349
544,3348
544,15382
544,3350
544,1153
544,5637
544,3290
544,3293
544,12673
544,3285
544,2380
544,2379
544,11129
544,2383
544,3688
544,7993
544,3412
544,8303
544,6856
544,16065
544,8768
544,9137
544,3165
544,4868
544,5910
544,2335
544,5627
544,3284
544,5701
544,2333
544,5700
544,5698
544,666
544,6309
544,7753
544,2189
544,2190
544,2191
544,4390
544,5746
544,8756
544,4388
544,4387
544,4748
544,4751
544,3743
544,4744
544,14209
544,9009
544,16221
544,7345
544,2339
544,10421
544,924
544,6318
544,7071
544,12269
544,13895
544,10027
544,2336
544,3742
544,11077
544,1752
544,2412
544,3436
544,8648
544,2748
544,2747
544,11706
544,9158
544,6121
544,1145
544,8498
544,8334
544,1739
544,2174
544,2171
544,2169
544,2170
544,2168
544,3796
544,3798
544,2175
544,8417
544,1134
544,5035
544,14695
544,12463
544,11770
544,7989
544,9013
544,17721
544,7450
544,5881
544,3838
544,5875
544,2178
544,2177
544,3620
544,15620
544,12177
544,3060
544,2173
544,11895
544,6114
544,2480
544,4968
544,703
544,702
544,705
544,704
544,12321
544,706
544,5871
544,18202
544,3754
544,3940
544,10824
544,14684
544,1081
544,3795
544,4497
544,1736
544,17351
544,14491
544,4213
544,2112
544,5937
544,6117
544,15574
544,1748
544,7635
544,17009
544,16271
544,8534
544,3334
544,2849
544,16018
544,4211
544,4209
544,2204
544,4003
544,9870
544,7093
544,10813
544,3559
544,13316
544,1838
544,2443
544,1181
183,2006
183,753
183,1822
183,4739
183,745
183,2004
183,9249
183,754
183,3079
183,5457
183,4255
643,5504
319,5458
319,5456
319,5457
389,1538
389,1539
389,1536
389,1537
389,1542
389,1540
389,1541
389,2677
389,2674
389,2675
389,2672
389,1614
389,16277
389,743
389,744
389,740
389,18384
389,8731
389,7505
389,2679
389,7503
389,4252
389,4256
389,8710
389,4255
389,13932
389,12191
389,4188
389,12977
389,2680
389,11115
389,11154
389,4187
389,16313
389,16312
389,8871
389,8872
389,6736
389,7421
389,12629
389,8873
389,7417
389,5066
389,17657
389,2635
389,19150
389,17093
389,7259
389,8813
389,12851
389,17687
389,12657
389,14184
389,3026
389,12529
389,2659
389,16217
389,2070
389,19657
389,1593
389,1535
389,1534
389,1589
389,2005
389,1591
389,1592
389,14785
389,1533
389,1597
389,1532
389,1531
389,1530
389,2668
389,2667
389,2666
389,2664
389,2663
389,2662
389,10528
389,2534
389,3081
389,4857
389,1599
389,17747
389,7131
389,3079
389,10670
389,10671
389,1121
389,2687
389,19360
389,3080
389,9296
389,756
389,6506
389,10771
389,755
389,16132
389,758
389,7300
389,3415
389,19510
389,4135
389,3092
389,4692
389,3088
389,3089
389,3090
389,782
389,783
389,781
389,2486
389,7508
389,4282
389,17725
389,4253
389,8422
389,6846
389,3701
389,10886
389,2744
389,5018
389,5663
389,5664
389,11919
389,5662
389,5665
389,5666
389,2565
389,754
389,753
389,2688
389,2689
389,1331
389,1330
389,1080
389,4186
389,1078
389,18485
389,2853
389,2852
389,4215
389,2008
389,4850
389,3704
389,3703
389,9184
389,6053
389,7028
389,1834
389,749
389,750
389,3061
389,745
389,15742
389,1117
389,751
389,3082
389,4855
389,3086
389,3083
389,4854
389,3078
389,4856
389,4853
389,3806
389,4859
389,3094
389,12676
389,5051
389,17538
389,2004
389,5808
389,3702
389,3707
389,9188
389,2006
389,6852
389,10354
389,1171
389,9193
561,19598
189,3093
189,5883
189,9317
189,16468
189,16440
189,3857
189,17922
189,3761
189,4860
189,1822
189,6892
189,3585
189,6029
189,1825
189,6497
189,1848
189,1823
189,1837
189,18898
189,16427
189,1843
189,1844
189,1841
189,1842
189,1847
189,11869
189,1845
189,8846
189,19238
189,14345
189,16429
189,9406
189,5729
189,7613
189,1833
189,1834
189,18801
189,11806
189,15105
189,16454
189,1854
189,5809
189,1821
189,1851
189,1853
189,1852
189,1846
189,6692
189,3852
189,1826
189,1827
189,1829
189,1830
189,3604
189,18233
189,16430
189,4862
189,19600
189,1832
189,1840
189,4863
189,1831
189,16615
189,1836
189,1835
189,12379
189,1839
189,1838
167,5799
167,4862
167,4863
167,5883
167,3761
24,4863
24,6099
418,1832
418,5282
277,1832
277,1829
277,1830
277,8846
305,2879
20,4369
20,4389
20,13873
20,8838
20,4377
20,4381
20,4376
20,4373
20,15493
20,3383
20,4374
20,744
20,740
20,6998
412,1614
412,18384
412,2679
412,2677
412,2674
412,2675
412,2672
412,16277
412,743
412,744
412,740
412,8731
412,7505
412,7503
412,4252
412,4256
412,8710
412,4255
412,13932
412,4188
412,12977
412,2680
412,11115
412,11154
412,4187
412,16313
412,16312
412,8871
412,8872
412,6736
412,12629
412,8873
412,7417
412,5066
412,17657
412,2635
412,19150
412,8813
412,1524
412,1525
412,17687
412,12657
412,14184
412,3026
412,12529
412,2659
412,16217
412,2070
412,19657
412,1593
412,1589
412,2005
412,1591
412,1592
412,1529
412,1528
412,1527
412,1597
412,2668
412,2667
412,2666
412,2664
412,2663
412,2662
412,10528
412,2534
412,3081
412,4857
412,1599
412,7131
412,3079
412,10670
412,3078
412,1121
412,2687
412,19360
412,3080
412,9296
412,756
412,6506
412,3022
412,10771
412,755
412,5458
412,5456
412,5457
412,758
412,7300
412,3415
412,19510
412,4135
412,4692
412,3088
412,3089
412,3090
412,782
412,783
412,781
412,2486
412,7508
412,4282
412,17725
412,4253
412,16132
412,6846
412,3701
412,10886
412,2744
412,5018
412,5663
412,5664
412,11919
412,5662
412,5665
412,5666
412,2565
412,754
412,753
412,2688
412,2689
412,1331
412,1330
412,1080
412,4186
412,1078
412,18485
412,2853
412,2852
412,4215
412,2008
412,4850
412,3704
412,3703
412,9184
412,6053
412,7028
412,749
412,750
412,3061
412,745
412,15742
412,1117
412,751
412,3082
412,4855
412,3086
412,3083
412,4854
412,8422
412,4856
412,4853
412,4859
412,3094
412,12676
412,5051
412,17538
412,2004
412,5808
412,3702
412,3707
412,9188
412,1171
412,2006
412,6852
412,10354
412,10671
412,1838
412,9193
306,1848
306,1846
442,1614
442,18384
442,2679
442,2677
442,2674
442,2675
442,2672
442,16277
442,743
442,744
442,740
442,8731
442,16132
442,16794
442,7505
442,7503
442,14222
442,4252
442,4256
442,8710
442,4255
442,18821
442,4188
442,12977
442,2680
442,11115
442,11154
442,4187
442,16313
442,16312
442,8871
442,8872
442,6736
442,12629
442,8873
442,7417
442,5066
442,17657
442,10771
442,2635
442,19150
442,8813
442,1524
442,17687
442,12657
442,14184
442,3026
442,12529
442,2659
442,16217
442,2070
442,7404
442,19657
442,16476
442,1593
442,19510
442,1589
442,2005
442,1591
442,1592
442,1529
442,1528
442,1527
442,1597
442,6506
442,2668
442,2667
442,2666
442,2664
442,2663
442,2662
442,10528
442,2534
442,3081
442,4857
442,1599
442,7131
442,3079
442,10670
442,10671
442,1121
442,2687
442,19360
442,3080
442,9296
442,756
442,5462
442,3022
442,5460
442,5461
442,5458
442,5459
442,5456
442,5457
442,758
442,7300
442,3415
442,5463
442,5464
442,1080
442,4135
442,4692
442,3088
442,3089
442,3090
442,782
442,783
442,781
442,2486
442,7508
442,4282
442,17725
442,4253
442,17538
442,8422
442,9344
442,5455
442,6846
442,3701
442,10886
442,2744
442,5018
442,5663
442,5664
442,11919
442,5662
442,5665
442,5666
442,2565
442,9192
442,754
442,753
442,2688
442,2689
442,1331
442,1330
442,11666
442,4186
442,1078
442,18485
442,2853
442,2852
442,755
442,13932
442,4215
442,2008
442,4850
442,3704
442,3703
442,9184
442,6053
442,7028
442,749
442,750
442,3061
442,745
442,15742
442,1117
442,751
442,3082
442,4855
442,3086
442,3083
442,4854
442,3078
442,4856
442,4853
442,4859
442,3094
442,12676
442,5051
442,5808
442,2004
442,5465
442,3702
442,3707
442,9188
442,2006
442,6852
442,10354
442,1171
442,9193
284,1834
284,1830
284,14532
597,13873
597,8838
597,15493
597,4458
597,2159
597,6998
597,8369
328,1614
328,18384
328,2679
328,2677
328,2674
328,2675
328,2672
328,16277
328,743
328,744
328,740
328,8731
328,1822
328,16132
328,16794
328,7505
328,7503
328,1825
328,14222
328,4252
328,4256
328,8710
328,4255
328,18821
328,4188
328,12977
328,2680
328,15105
328,11115
328,11154
328,4187
328,16313
328,16312
328,8871
328,8872
328,6736
328,12629
328,8873
328,7417
328,5066
328,1827
328,1829
328,1830
328,1832
328,1831
328,17657
328,10771
328,2635
328,19150
328,8813
328,1524
328,1525
328,17687
328,12657
328,16468
328,14184
328,3026
328,12529
328,2659
328,16217
328,2070
328,7404
328,19657
328,16476
328,1593
328,19510
328,1589
328,2005
328,1591
328,1592
328,1529
328,1528
328,1527
328,1597
328,6506
328,2668
328,2667
328,2666
328,2664
328,2663
328,2662
328,10528
328,2534
328,3081
328,4857
328,1599
328,7131
328,3079
328,10670
328,10671
328,1121
328,2687
328,19360
328,3080
328,9296
328,756
328,5462
328,3022
328,5460
328,5461
328,5458
328,5459
328,5456
328,5457
328,758
328,7300
328,3415
328,5463
328,5464
328,1080
328,1837
328,4135
328,4692
328,3088
328,3089
328,3090
328,782
328,783
328,781
328,2486
328,7508
328,4282
328,17725
328,4253
328,17538
328,8422
328,9344
328,5455
328,6846
328,3701
328,10886
328,2744
328,5018
328,5663
328,5664
328,11919
328,5662
328,5665
328,5666
328,2565
328,9192
328,754
328,753
328,2688
328,2689
328,1331
328,1330
328,11666
328,4186
328,1078
328,18485
328,2853
328,2852
328,755
328,13932
328,4215
328,2008
328,4850
328,3704
328,3703
328,9184
328,6053
328,7028
328,1833
328,1834
328,749
328,750
328,3061
328,745
328,15742
328,1117
328,751
328,3082
328,4855
328,3086
328,3083
328,4854
328,3078
328,4856
328,4853
328,4859
328,3094
328,12676
328,5051
328,5808
328,2004
328,5465
328,3702
328,3707
328,9188
328,1171
328,2006
328,6852
328,10354
328,1836
328,1835
328,1839
328,1838
328,9193
559,2751
139,1524
139,753
139,756
139,758
139,745
139,3703
139,5929
139,4459
139,1527
139,5930
139,4458
139,1529
139,3086
139,3083
139,3383
139,1831
139,1528
139,8724
139,3094
139,2443
139,2006
278,1614
278,18384
278,2679
278,2677
278,2674
278,2675
278,2672
278,16277
278,743
278,744
278,740
278,3078
278,8731
278,16132
278,16794
278,7505
278,7503
278,14222
278,4252
278,4256
278,8710
278,4255
278,18821
278,4188
278,12977
278,2680
278,11115
278,11154
278,4187
278,16313
278,16312
278,8871
278,8872
278,6736
278,12629
278,8873
278,7417
278,5066
278,17657
278,10771
278,2635
278,19150
278,8813
278,17687
278,12657
278,14184
278,3026
278,12529
278,2659
278,16217
278,2070
278,7404
278,19657
278,1593
278,19510
278,1589
278,2005
278,1591
278,1592
278,16476
278,1597
278,6506
278,2668
278,2667
278,2666
278,2664
278,2663
278,2662
278,10528
278,2534
278,3081
278,4857
278,1599
278,7131
278,3079
278,10670
278,10671
278,1121
278,2687
278,19360
278,3080
278,9296
278,756
278,5462
278,5460
278,5461
278,5458
278,5459
278,5456
278,5457
278,758
278,7300
278,3415
278,5463
278,5464
278,1080
278,4135
278,4692
278,3088
278,3089
278,3090
278,782
278,783
278,781
278,2486
278,7508
278,4282
278,17725
278,4253
278,17538
278,8422
278,9344
278,5455
278,6846
278,3701
278,10886
278,2744
278,5018
278,5663
278,5664
278,11919
278,5662
278,5665
278,5666
278,2565
278,9192
278,754
278,753
278,2688
278,2689
278,1331
278,1330
278,11666
278,4186
278,1078
278,18485
278,2853
278,2852
278,755
278,13932
278,4215
278,2008
278,4850
278,3704
278,3703
278,9184
278,6053
278,7028
278,749
278,750
278,3061
278,745
278,15742
278,1117
278,751
278,3082
278,4855
278,3086
278,3083
278,4854
278,5762
278,4856
278,4853
278,4859
278,3094
278,12676
278,5051
278,5808
278,2004
278,5465
278,3702
278,3707
278,9188
278,2006
278,6852
278,10354
278,1171
278,9193
72,1234
72,18384
72,2679
72,1233
72,2677
72,1231
72,1232
72,2672
72,1238
72,1236
72,16277
72,743
72,744
72,740
72,8731
72,4857
72,16132
72,7505
72,7503
72,4252
72,4256
72,4253
72,4255
72,2674
72,4188
72,2675
72,12977
72,2680
72,11115
72,11154
72,4187
72,16313
72,16312
72,8871
72,8872
72,6736
72,12629
72,8873
72,7417
72,5066
72,17657
72,2635
72,19150
72,8813
72,17687
72,12657
72,14184
72,3026
72,12529
72,2659
72,16217
72,2070
72,17665
72,19657
72,1593
72,1589
72,2005
72,1591
72,1592
72,1597
72,823
72,822
72,818
72,820
72,2668
72,2667
72,2666
72,2664
72,2663
72,2662
72,10528
72,2534
72,3081
72,15341
72,1599
72,7131
72,3079
72,10670
72,10671
72,1121
72,2687
72,19360
72,3080
72,9296
72,18684
72,6506
72,10771
72,755
72,5458
72,5456
72,5457
72,758
72,7300
72,3415
72,1237
72,19510
72,4135
72,4692
72,3088
72,3089
72,3090
72,782
72,783
72,781
72,2486
72,7508
72,4282
72,17725
72,8710
72,17538
72,8422
72,9179
72,6846
72,3701
72,10886
72,2744
72,5018
72,5663
72,5664
72,11919
72,5662
72,5665
72,5666
72,4895
72,2565
72,756
72,754
72,753
72,2688
72,2689
72,1331
72,1330
72,1080
72,4186
72,1078
72,18485
72,2853
72,2852
72,18489
72,817
72,13932
72,4215
72,2008
72,4850
72,3704
72,3703
72,9184
72,6053
72,7028
72,4905
72,3446
72,749
72,750
72,3061
72,1241
72,1240
72,745
72,15742
72,1117
72,751
72,3082
72,4855
72,3086
72,3083
72,4854
72,3078
72,4856
72,4853
72,4859
72,3094
72,12676
72,5051
72,1614
72,2004
72,5808
72,3702
72,3707
72,9188
72,1239
72,2006
72,6852
72,10354
72,1171
72,9193
529,6194
585,12537
585,1650
585,16166
330,754
330,753
330,3093
330,9317
330,16468
330,3857
330,17922
330,4860
330,6892
330,755
330,1825
330,1848
330,1823
330,1837
330,18898
330,1843
330,1844
330,1841
330,1842
330,1847
330,11869
330,1845
330,8846
330,19238
330,14345
330,7613
330,1833
330,1834
330,18801
330,15105
330,1822
330,1854
330,5809
330,1851
330,1853
330,1852
330,1846
330,9406
330,1821
330,1826
330,1827
330,1829
330,1830
330,3604
330,18233
330,1831
330,19600
330,1832
330,1840
330,16615
330,1836
330,1835
330,12379
330,1839
330,1838
309,3585
202,1614
202,18384
202,2679
202,2677
202,2674
202,2675
202,2672
202,16277
202,743
202,744
202,740
202,8731
202,7505
202,7503
202,4252
202,4256
202,8710
202,4255
202,13932
202,4188
202,12977
202,2680
202,11115
202,11154
202,4187
202,16313
202,16312
202,8871
202,8872
202,6736
202,12629
202,8873
202,7417
202,5066
202,1832
202,17657
202,2635
202,19150
202,8813
202,17687
202,12657
202,14184
202,3026
202,12529
202,2659
202,16217
202,2070
202,19657
202,1593
202,1589
202,2005
202,1591
202,1592
202,1597
202,2668
202,2667
202,2666
202,2664
202,2663
202,2662
202,10528
202,2534
202,3081
202,4857
202,1599
202,7131
202,3079
202,10670
202,3078
202,1121
202,2687
202,19360
202,3080
202,9296
202,756
202,6506
202,10771
202,755
202,758
202,7300
202,3415
202,19510
202,4135
202,4692
202,3088
202,3089
202,3090
202,782
202,783
202,781
202,2486
202,7508
202,4282
202,17725
202,4253
202,16132
202,6846
202,3701
202,10886
202,2744
202,5018
202,5663
202,5664
202,11919
202,5662
202,5665
202,5666
202,2565
202,754
202,753
202,2688
202,2689
202,1331
202,1330
202,1080
202,4186
202,1078
202,18485
202,2853
202,2852
202,4215
202,2008
202,4850
202,3704
202,3703
202,9184
202,6053
202,7028
202,749
202,750
202,3061
202,745
202,15742
202,1117
202,751
202,3082
202,4855
202,3086
202,3083
202,4854
202,8422
202,4856
202,4853
202,4859
202,3094
202,12676
202,5051
202,17538
202,2004
202,5808
202,3702
202,3707
202,9188
202,2006
202,6852
202,10354
202,10671
202,1171
202,9193
179,6104
179,16076
179,6102
179,15081
179,8468
179,8467
179,8466
179,15651
179,15650
179,11512
179,11138
179,10285
179,14949
179,11234
179,5809
179,8463
179,10372
179,6501
179,3701
179,11505
179,6100
179,6101
179,4458
179,13915
179,1600
346,745
346,1832
346,11489
346,4458
346,14907
346,6988
346,7269
346,1838
557,3012
557,17681
557,4242
627,8193
627,4636
627,2531
627,1231
627,2729
627,4987
627,785
627,2208
627,3807
627,3674
627,8119
627,8118
627,922
627,6804
627,2211
627,5963
627,4635
627,5891
627,5890
627,4985
627,4637
627,6039
627,2188
627,5930
627,5929
627,4457
627,6183
627,5226
627,5228
627,6219
627,4986
627,6038
627,2210
627,2209
627,5227
627,7175
627,2212
213,1614
213,18384
213,2679
213,2677
213,2674
213,2675
213,2672
213,16277
213,743
213,744
213,740
213,8731
213,16132
213,16794
213,7505
213,7503
213,14222
213,4252
213,4256
213,8710
213,4255
213,18821
213,4188
213,12977
213,2680
213,11115
213,11154
213,4187
213,16313
213,16312
213,8871
213,8872
213,6736
213,12629
213,8873
213,7417
213,5066
213,17657
213,10771
213,2635
213,19150
213,8813
213,1524
213,1525
213,17687
213,12657
213,14184
213,3026
213,12529
213,2659
213,16217
213,2070
213,7404
213,19657
213,16476
213,1593
213,19510
213,1589
213,2005
213,1591
213,1592
213,1529
213,1528
213,1527
213,1597
213,6506
213,2668
213,2667
213,2666
213,2664
213,2663
213,2662
213,10528
213,2534
213,3081
213,4857
213,1599
213,7131
213,3079
213,10670
213,10671
213,1121
213,2687
213,19360
213,3080
213,9296
213,756
213,3383
213,5462
213,3022
213,5460
213,5461
213,5458
213,5459
213,5456
213,5457
213,758
213,7300
213,3415
213,5463
213,5464
213,1080
213,4135
213,4692
213,3088
213,3089
213,3090
213,782
213,783
213,781
213,2486
213,7508
213,4282
213,17725
213,4253
213,17538
213,8422
213,9344
213,5455
213,6846
213,3701
213,10886
213,2744
213,5018
213,5663
213,5664
213,11919
213,5662
213,5665
213,5666
213,2565
213,9192
213,754
213,753
213,2688
213,2689
213,1331
213,1330
213,11666
213,4186
213,1078
213,18485
213,2853
213,2852
213,755
213,13932
213,4215
213,2008
213,4850
213,3704
213,3703
213,9184
213,6053
213,7028
213,1834
213,749
213,750
213,3061
213,745
213,15742
213,1117
213,751
213,3082
213,4855
213,3086
213,3083
213,4854
213,3078
213,4856
213,4853
213,4859
213,3094
213,12676
213,5051
213,5808
213,2004
213,5465
213,3702
213,3707
213,9188
213,2006
213,6852
213,10354
213,1171
213,9193
516,1614
516,18384
516,2679
516,2677
516,2674
516,2675
516,2672
516,16277
516,743
516,744
516,740
516,8731
516,7505
516,7503
516,4252
516,4256
516,8710
516,4255
516,13932
516,4188
516,12977
516,2680
516,11115
516,11154
516,4187
516,16313
516,16312
516,8871
516,8872
516,6736
516,12629
516,8873
516,7417
516,5066
516,17657
516,2635
516,19150
516,8813
516,17687
516,12657
516,14184
516,3026
516,12529
516,2659
516,16217
516,2070
516,19657
516,1593
516,1589
516,2005
516,1591
516,1592
516,1597
516,2668
516,2667
516,2666
516,2664
516,2663
516,2662
516,10528
516,2534
516,3081
516,4857
516,1599
516,7131
516,3079
516,10670
516,3078
516,1121
516,2687
516,19360
516,3080
516,9296
516,756
516,6506
516,10771
516,755
516,758
516,7300
516,3415
516,19510
516,4135
516,4692
516,3088
516,3089
516,3090
516,782
516,783
516,781
516,2486
516,7508
516,4282
516,17725
516,4253
516,16132
516,6846
516,3701
516,10886
516,2744
516,5018
516,5663
516,5664
516,11919
516,5662
516,5665
516,5666
516,2565
516,754
516,753
516,2688
516,2689
516,1331
516,1330
516,1080
516,4186
516,1078
516,18485
516,2853
516,2852
516,4215
516,2008
516,4850
516,3704
516,3703
516,9184
516,6053
516,7028
516,749
516,750
516,3061
516,745
516,15742
516,1117
516,751
516,3082
516,4855
516,3086
516,3083
516,4854
516,8422
516,4856
516,4853
516,4859
516,3094
516,12676
516,5051
516,17538
516,2004
516,5808
516,3702
516,3707
516,9188
516,2006
516,6852
516,10354
516,10671
516,1171
516,9193
242,1834
242,3383
91,14132
91,8651
424,1614
424,18384
424,2679
424,2677
424,2674
424,2675
424,2672
424,16277
424,743
424,744
424,740
424,8731
424,7505
424,7503
424,4252
424,4256
424,8710
424,4255
424,13932
424,4188
424,12977
424,2680
424,11115
424,11154
424,4187
424,16313
424,16312
424,8871
424,8872
424,6736
424,12629
424,8873
424,7417
424,5066
424,17657
424,2635
424,19150
424,8813
424,17687
424,12657
424,14184
424,3026
424,12529
424,2659
424,16217
424,2070
424,19657
424,1593
424,1589
424,2005
424,1591
424,1592
424,1597
424,2668
424,2667
424,2666
424,2664
424,2663
424,2662
424,10528
424,2534
424,3081
424,4857
424,1599
424,7131
424,3079
424,10670
424,3078
424,1121
424,2687
424,19360
424,3080
424,9296
424,756
424,6506
424,10771
424,755
424,758
424,7300
424,3415
424,19510
424,4135
424,4692
424,3088
424,3089
424,3090
424,782
424,783
424,781
424,2486
424,7508
424,4282
424,17725
424,4253
424,16132
424,6846
424,3701
424,10886
424,2744
424,5018
424,5663
424,5664
424,11919
424,5662
424,5665
424,5666
424,2565
424,754
424,753
424,2688
424,2689
424,1331
424,1330
424,1080
424,4186
424,1078
424,18485
424,2853
424,2852
424,4215
424,2008
424,4850
424,3704
424,3703
424,9184
424,6053
424,7028
424,749
424,750
424,3061
424,745
424,15742
424,1117
424,751
424,3082
424,4855
424,3086
424,3083
424,4854
424,8422
424,4856
424,4853
424,4859
424,3094
424,12676
424,5051
424,17538
424,2004
424,5808
424,3702
424,3707
424,9188
424,2006
424,6852
424,10354
424,10671
424,1171
424,9193
156,1524
156,1525
156,754
156,1529
156,2006
156,1527
156,3026
156,3089
156,3086
156,3083
156,5458
156,5456
156,1528
156,3022
156,3094
64,1614
64,18384
64,2679
64,2677
64,2674
64,2675
64,2672
64,16277
64,743
64,744
64,740
64,8731
64,7505
64,7503
64,4252
64,4256
64,8710
64,4255
64,13932
64,4188
64,12977
64,2680
64,11115
64,11154
64,4187
64,16313
64,16312
64,8871
64,8872
64,6736
64,12629
64,8873
64,7417
64,5066
64,17657
64,2635
64,19150
64,8813
64,17687
64,12657
64,14184
64,3026
64,12529
64,2659
64,16217
64,2070
64,19657
64,1593
64,1589
64,2005
64,1591
64,1592
64,1597
64,2668
64,2667
64,2666
64,2664
64,2663
64,2662
64,10528
64,2534
64,3081
64,4857
64,1599
64,7131
64,3079
64,10670
64,3078
64,1121
64,2687
64,19360
64,3080
64,9296
64,756
64,6506
64,10771
64,755
64,758
64,7300
64,3415
64,19510
64,4135
64,4692
64,3088
64,3089
64,3090
64,782
64,783
64,781
64,2486
64,7508
64,4282
64,17725
64,4253
64,16132
64,6846
64,3701
64,10886
64,2744
64,5018
64,5663
64,5664
64,11919
64,5662
64,5665
64,5666
64,2565
64,754
64,753
64,2688
64,2689
64,1331
64,1330
64,1080
64,4186
64,1078
64,18485
64,2853
64,2852
64,4215
64,2008
64,4850
64,3704
64,3703
64,9184
64,6053
64,7028
64,749
64,750
64,3061
64,745
64,15742
64,1117
64,751
64,3082
64,4855
64,3086
64,3083
64,4854
64,8422
64,4856
64,4853
64,4859
64,3094
64,12676
64,5051
64,17538
64,2004
64,5808
64,3702
64,3707
64,9188
64,2006
64,6852
64,10354
64,10671
64,1171
64,9193
507,1102
507,1186
507,11991
507,2472
507,2471
507,745
507,1478
507,3842
507,2464
507,2463
507,2466
507,2465
507,2468
507,2467
507,2470
507,2469
507,7149
507,18043
507,12556
507,11955
507,11737
507,12948
507,2457
507,2458
507,2459
507,2460
507,2461
507,2462
507,2473
507,1484
507,17995
507,2258
507,16326
354,18263
129,1614
129,18384
129,2679
129,2677
129,2674
129,2675
129,2672
129,16277
129,743
129,744
129,740
129,8731
129,7505
129,7503
129,4252
129,4256
129,8710
129,4255
129,13932
129,4188
129,12977
129,2680
129,11115
129,11154
129,4187
129,16313
129,16312
129,8871
129,8872
129,6736
129,12629
129,8873
129,7417
129,5066
129,17657
129,2635
129,19150
129,8813
129,17687
129,12657
129,14184
129,3026
129,12529
129,2659
129,16217
129,2070
129,19657
129,1593
129,1589
129,2005
129,1591
129,1592
129,1597
129,2668
129,2667
129,2666
129,2664
129,2663
129,2662
129,10528
129,2534
129,3081
129,4857
129,1599
129,7131
129,3079
129,10670
129,3078
129,1121
129,2687
129,19360
129,3080
129,9296
129,756
129,6506
129,10771
129,755
129,758
129,7300
129,3415
129,19510
129,4135
129,4692
129,3088
129,3089
129,3090
129,782
129,783
129,781
129,2486
129,7508
129,4282
129,17725
129,4253
129,16132
129,6846
129,3701
129,10886
129,2744
129,5018
129,5663
129,5664
129,11919
129,5662
129,5665
129,5666
129,2565
129,754
129,753
129,2688
129,2689
129,1331
129,1330
129,1080
129,4186
129,1078
129,18485
129,2853
129,2852
129,4215
129,2008
129,4850
129,3704
129,3703
129,9184
129,6053
129,7028
129,749
129,750
129,3061
129,745
129,15742
129,1117
129,751
129,3082
129,4855
129,3086
129,3083
129,4854
129,8422
129,4856
129,4853
129,4859
129,3094
129,12676
129,5051
129,17538
129,2004
129,5808
129,3702
129,3707
129,9188
129,2006
129,6852
129,10354
129,10671
129,1171
129,9193
89,1614
89,18384
89,2679
89,2677
89,2674
89,2675
89,2672
89,16277
89,743
89,744
89,740
89,8731
89,7505
